source,target,weight
DANCE,DANCE,1.0
BICYCLE,DANCE,0.5857666887157984
SOFA,DANCE,0.34154178437149274
CHASE,DANCE,0.34154178437149274
BOOTS,DANCE,0.42981585341241146
BATH,DANCE,0.3159423223516389
BEACH,DANCE,0.2681349774904833
COLD,DANCE,0.20959543276938364
CHAIR,DANCE,0.17056886959962125
BED,DANCE,0.12968409868223252
CAR,DANCE,0.11202932487852135
CUDDLE,DANCE,0.07495417987731035
ASLEEP,DANCE,0.06841164842229341
BUMP,DANCE,0.023755255837602407
DANCE,RUN,0.8366789407055708
JEANS,RUN,0.8271172717109774
HURRY,RUN,0.6819216388392222
LEG,RUN,0.7761217704139323
FOOT,RUN,0.8271172717109774
MOTORCYCLE,RUN,0.49928862046776823
DRIVE,RUN,0.6146357162730793
JUMP,RUN,0.9577934813112106
BICYCLE,RUN,0.7267788538758633
TROUSERS,RUN,0.7940645764196437
SOFA,RUN,0.4608397218809064
CHASE,RUN,0.4608397218809064
RUN,RUN,1.0
BOOTS,RUN,0.5569622683816049
KNEE,RUN,0.7043501463463615
GO,RUN,0.45314986215458886
KICK,RUN,0.9174219677759974
BATH,RUN,0.4329642053981635
BEACH,RUN,0.3809061853115179
ROCKING CHAIR,RUN,0.3724068350841623
COLD,RUN,0.3171616586734396
PYJAMAS,RUN,0.30704352746637076
JUMPER,RUN,0.2959134831274135
FAST,RUN,0.2746653075813874
CHAIR,RUN,0.2746653075813874
BED,RUN,0.23014553027028417
RIDE,RUN,0.2109209809656718
FALL,RUN,0.2109209809656718
PLAY,RUN,0.2109209809656718
HOT,RUN,0.2109209809656718
CAR,RUN,0.2109209809656718
CUDDLE,RUN,0.17054946743045885
OUCH,RUN,0.16842462987361984
ASLEEP,RUN,0.16342507092292902
PUSH,RUN,0.14717645432759374
OUTSIDE,RUN,0.13967721591273885
NAP,RUN,0.11479843446497306
BUMP,RUN,0.11479843446497306
HURT,RUN,0.10999229713882008
HORSE,RUN,0.08980644036003227
PARK,RUN,0.06962078360360668
BRING,RUN,0.06218395216585204
CLEAN,RUN,0.06218395216585204
BATHROOM,RUN,0.06218395216585204
HOUSE,RUN,0.03790023724652403
ME,RUN,0.03149212081910768
BLANKET,RUN,0.009063613311968144
DANCE,WALK,0.8340180432172315
SOCK,WALK,0.9549571642109587
SWIM,WALK,0.633514026868204
STAIRS,WALK,0.633514026868204
JEANS,WALK,0.824470375788013
HURRY,WALK,0.6794849664192455
LEG,WALK,0.7735486827427307
FOOT,WALK,0.824470375788013
MOTORCYCLE,WALK,0.49711657763337924
DRIVE,WALK,0.6122966547660029
JUMP,WALK,0.9549571642109587
BICYCLE,WALK,0.7242771741880742
TROUSERS,WALK,0.791465485841317
SOFA,WALK,0.4587232852632923
CHASE,WALK,0.4587232852632923
RUN,WALK,0.997102476056823
SHOES,WALK,0.6929226687543668
BOOTS,WALK,0.5547066161996912
KNEE,WALK,0.7018810703036598
GO,WALK,0.4510446267892749
TOE,WALK,0.713079122245867
WALK,WALK,1.0
KICK,WALK,0.9146440572055956
BATH,WALK,0.43088797327541206
BEACH,WALK,0.37890556164179157
SHORTS,WALK,0.37890556164179157
ROCKING CHAIR,WALK,0.37041861280091126
COLD,WALK,0.3152534453351885
PYJAMAS,WALK,0.3051499157605819
JUMPER,WALK,0.2940360732329874
FAST,WALK,0.2728187011307863
CHAIR,WALK,0.2728187011307863
